sample_id,scenario,true_mode,estimated_mode,ESS,true_P,est_P,ci95_low_P,ci95_high_P,true_M,est_M,ci95_low_M,ci95_high_M,true_V,est_V,ci95_low_V,ci95_high_V,true_C,est_C,ci95_low_C,ci95_high_C,true_E,est_E,ci95_low_E,ci95_high_E,true_F,est_F,ci95_low_F,ci95_high_F,true_R,est_R
187,cozy-normal-year,Normal,Normal,2793.007566314307,0.8212690045275702,0.7589793745084705,0.6505044973276951,0.8630143676555874,0.6697785478713171,0.6446402805790113,0.5377873539694265,0.7455685122114486,0.9388683459320116,0.9012974319949996,0.8251385912860907,0.97379716370047,0.7780089892596237,0.7494088281508561,0.6376192359457072,0.8555109516525661,0.41445762420901705,0.41223096788318264,0.26769394402500496,0.5542615137201217,0.1691571587232614,0.15930741774418702,0.08320173458438455,0.23648916857198457,0.7562027880413998,0.7273559211521459
188,cozy-normal-year,Normal,Normal,4913.367649119207,0.8132190094924185,0.7566335779802864,0.6475713466528824,0.8595094552450089,0.671026633430617,0.6467646112265177,0.5433571494658209,0.7486479096519568,0.9317971512376536,0.9015875829139854,0.8256068945621121,0.9761018623403894,0.7642354271984224,0.7523452016287149,0.6387234497525754,0.8578301962704002,0.42785939747616847,0.42119258134404924,0.27505871989361136,0.5631245124873593,0.1700778469743265,0.15596352558350313,0.07969077920476575,0.23374538438733858,0.7528299276905138,0.7293127770759675
189,cozy-normal-year,Special,Normal,771.6932224180537,0.8260992737559286,0.7562620764593065,0.660353838960836,0.8560807818748547,0.6782713813523982,0.668431798765414,0.5638591485637303,0.7703570055016136,0.9317060458472955,0.9118034578162024,0.8334956726024223,0.9851038993276828,0.7756288023842469,0.7704308660094399,0.6607301195862685,0.8779000053380203,0.440903630193239,0.4458020942153989,0.29864755611224303,0.5814568456763459,0.15997677161428053,0.14306573108640047,0.0614139027591699,0.22688428935442184,0.7612092543249336,0.7435964108338335
190,cozy-normal-year,Normal,Normal,3270.8453273014925,0.8169360401202962,0.7694838223375989,0.6653411639644451,0.8703193519841416,0.6718890674945305,0.6532963134351757,0.5481258159476502,0.7576550905742827,0.9222538270204289,0.9040876317394353,0.8264483851450332,0.9775099640055477,0.7660499230606328,0.7569147704343557,0.6507965049208987,0.8631051378305938,0.43053816614095236,0.43233730159452083,0.28350839272724054,0.5738185079926302,0.15815019532699603,0.1494545594019874,0.0715922123802764,0.22846395784057222,0.7535836859318781,0.7363667032321444
191,cozy-normal-year,Normal,Normal,4140.4269382856155,0.8188139739491689,0.7873535158482823,0.6816709400071435,0.88966057710485,0.6826010408933167,0.6694828885590839,0.5633534353340429,0.7742583548791524,0.9155478808301345,0.904990711687096,0.8252274523570351,0.9776019892825907,0.7838159003001723,0.7615436164061343,0.6539223414402757,0.8661290982618526,0.42683765614764435,0.4428328303627585,0.2949821346035456,0.582167380054766,0.1469195953376329,0.14811465041791388,0.07087323940066764,0.22460042099151167,0.7588170783907117,0.7458396222529745
192,cozy-normal-year,Normal,Normal,3219.226826559119,0.8231226038712335,0.7876655258705788,0.6813883255646086,0.8907079934029757,0.6620217681688793,0.6792498312642647,0.5719632177348364,0.7870154708222645,0.9146841475541209,0.9072954584515985,0.8291721349088488,0.979467515808092,0.7709497380724949,0.7655878091552593,0.6595316370831341,0.8703615914722037,0.4219243658130979,0.4433788754308439,0.2962068208263843,0.5819359885299056,0.14277817531779685,0.1434766283762844,0.06784486549396734,0.22145433722697505,0.7520901610491264,0.7499694070876959
193,cozy-normal-year,Normal,Normal,4482.320851417185,0.8168621520284268,0.8024373350587395,0.69790647331386,0.9049069708059185,0.6613858694583677,0.6772759171386014,0.57032885339725,0.7847342222819423,0.9202808987550146,0.9049401139339068,0.8283286154260817,0.9779280579949595,0.7712260685959669,0.7612969025478002,0.6570606299698014,0.8661196665751796,0.4416371987733178,0.44108413794757356,0.2988254180781393,0.579732625576782,0.14653524151213224,0.14583285025697448,0.06941595231580147,0.22344216220384278,0.7537605731699181,0.7504891969381886
194,cozy-normal-year,Busy,Busy,734.9106198052704,0.8205930362901709,0.7947558730098438,0.6835765357101524,0.9039091814113537,0.7055901255277803,0.6900661607129773,0.5909347434066858,0.799783074687854,0.9303047500794211,0.9075906095858373,0.8354551540015738,0.9753704011802694,0.7584511331461483,0.7640982620984957,0.6573924883835823,0.866910322240585,0.4745648810446114,0.44229187939569675,0.30100718479423133,0.5796793972941097,0.15350676070739944,0.14683570570360538,0.06345112241215944,0.22292687966962324,0.7683688700776112,0.753314977336109
195,cozy-normal-year,Normal,Normal,2375.8446141862078,0.8185924745949228,0.7918012781511394,0.6869726669964714,0.898384741820297,0.700046381652214,0.6797282554024571,0.5823251751384771,0.783060152811205,0.9115913253325352,0.9057961917970868,0.8237409346204542,0.9779053056725328,0.7622793607740174,0.7614624227762203,0.6543111159172043,0.8663416917638094,0.47024295809548244,0.4319283993903876,0.286432189773213,0.5724018046822219,0.14713816203654623,0.14530948535630497,0.061805381834379065,0.22285046154653876,0.763654112817338,0.7484306953187443
196,cozy-normal-year,Normal,Normal,4545.900512927835,0.826998914735055,0.8055512122707349,0.699561330874354,0.9108784230048503,0.6981367153847403,0.6905602010268296,0.59022529037267,0.7950260049680545,0.9082887672920591,0.907277988359016,0.8274702825576471,0.9776031616853124,0.7733641317207,0.7616911142096152,0.6544369823837668,0.867664000327571,0.4703094599159435,0.42945791311515463,0.2871323067433695,0.5727131363727901,0.15652732224953114,0.1432919845866344,0.059018375937330836,0.2198738092954711,0.7648713063980196,0.7538766163947849
197,cozy-normal-year,Busy,Busy,675.0322285154222,0.8264389857627483,0.8020452334005574,0.6931587312446754,0.9058829844973104,0.692320306317936,0.6815828818712484,0.5777135771008884,0.7861136428044861,0.9054461942108057,0.9073447675544892,0.8305553547074404,0.9742243416273694,0.7694359804367721,0.7583195572850818,0.6503744723443182,0.8659714470145937,0.45286528869475323,0.4323792472676242,0.29029516545601747,0.5748530781219475,0.162151543646838,0.15217765379229878,0.07203334253691271,0.23180218307154898,0.7596381171205624,0.7499078969766322
198,cozy-normal-year,Busy,Busy,2272.72663190118,0.8175486836104878,0.7976131740851542,0.6863277932073286,0.9073961300944127,0.6833787618196443,0.6896589089587981,0.5832827351569485,0.8039569068285901,0.9161942804341208,0.9107882308812218,0.8344127604084317,0.9792230321897936,0.7603784753442703,0.7637484394889565,0.6557733869621934,0.8794652416783683,0.4520845517484688,0.4336361465509801,0.2929635355187422,0.5742885220931571,0.1576137986915078,0.15313829308574348,0.07308730937129994,0.23172864281680777,0.756870786469887,0.7527286418815382
199,cozy-normal-year,Busy,Busy,3197.303158441178,0.8211743242812015,0.7930326861157523,0.6825744501718797,0.9011850284265128,0.6668030416298294,0.6807993242313032,0.5744290248031187,0.7914533611284447,0.9188762227095574,0.9101236746721325,0.8325747719819567,0.9793706020061587,0.7372363032264815,0.7603281863089233,0.654520247839233,0.8687365707329084,0.4606700229305635,0.4276128479382673,0.28749459335297667,0.5674544009822934,0.17362618546912795,0.15896364635738272,0.08105452660527314,0.23871126664116946,0.7495562758116714,0.7477640079399865
200,cozy-normal-year,Normal,Normal,1907.1803747589938,0.8220039219330433,0.817462977290145,0.7134855664411115,0.927549711235167,0.6595748789043334,0.6887135851265818,0.5829004832093988,0.8006577192357338,0.9112794085875991,0.9082242899945053,0.8341531569441085,0.9788082684918346,0.7314319029134253,0.756480509286809,0.6549235429999255,0.8633106622564416,0.45474960346104293,0.42534391651843073,0.27724610920328624,0.562153657348515,0.182562568096155,0.16240162003836497,0.08575407582623336,0.24424793632441083,0.7439056114287981,0.752551140491853
201,cozy-normal-year,Busy,Busy,1093.296933689926,0.8033969879089506,0.8058186736845679,0.7011409098630532,0.9127896185229684,0.661473923908241,0.6733935940153932,0.5683316361868102,0.7817035209482912,0.9095324756467954,0.9041938188317805,0.8268950553090936,0.9721085378642693,0.7203122727312693,0.7517726513345931,0.6535763995829182,0.8584993960641587,0.44125625569100435,0.4169062437017581,0.25943790443920506,0.5612834949593852,0.18765225758521004,0.16967563880003597,0.09323562118848915,0.25058841893101036,0.7369093599345231,0.7434102706741514
202,cozy-normal-year,Busy,Busy,2155.1979822294556,0.7851739981291184,0.7995940966181488,0.6951505756837473,0.9011261721544516,0.6676516669186708,0.6509574276919162,0.5481786794083223,0.7606308153635781,0.9082487987583259,0.8991474308414757,0.8207849151301359,0.9676623970832371,0.6988153485194077,0.740041745504524,0.6460278652872108,0.8450035131711561,0.44285926055778774,0.40059839282833276,0.25561020623301745,0.5435429406370241,0.19004220598589833,0.18045284883006513,0.10230710679687598,0.26371684637631687,0.7314147499704462,0.730922998091375
203,cozy-normal-year,Normal,Busy,4774.38358019338,0.7897267592500448,0.7935825711737408,0.6870260446250823,0.8941656480605105,0.6574187657841489,0.6521277459495185,0.5488304783312007,0.7572717004709549,0.8947800280660223,0.8994746460791943,0.8187336429660996,0.9692862139585344,0.690172761069066,0.7470047075266767,0.648936245832435,0.8521266811512148,0.4439744558087392,0.413546129711263,0.2627097257867611,0.5587172955786587,0.1914028142711886,0.1810544104389029,0.10147623726904564,0.2614372468245612,0.7255860642071428,0.7326771149431087
204,cozy-normal-year,Normal,Normal,2404.6423260389074,0.8089592887437808,0.7858436894583838,0.6774813957483553,0.8846661174937377,0.6513772399340884,0.6355314135647698,0.5334845761903192,0.7442666160390127,0.8982451520631856,0.8977520488783566,0.8163030793994722,0.9664750947259008,0.6973114914678442,0.7395070798407829,0.639276247346934,0.8459615404817319,0.4399091955821086,0.4010664323608983,0.25360894072372336,0.5399036008205286,0.2026623109023138,0.17852086512977836,0.09569104432762024,0.25758165371949554,0.7277996314286954,0.7244714810906192
205,cozy-normal-year,Normal,Normal,4474.048858978471,0.8161789122427208,0.7859081514475331,0.6799447157727955,0.8860325442874194,0.6401923735231276,0.6286605605318621,0.5282755141404044,0.737951137300319,0.9118161172134464,0.8948814821378742,0.8110234828067872,0.9650647099142973,0.7014864940094824,0.7349133435827628,0.6359738335738173,0.8411314562903067,0.46011525631602374,0.3935574687827949,0.24730243560590806,0.5407551526051544,0.1905460704095322,0.17791796243842734,0.09627912096327623,0.25849853064019873,0.7331194312224875,0.7206905641166033
206,cozy-normal-year,Normal,Normal,2776.3191175054935,0.8287245041560383,0.7829149847336722,0.6788422003789358,0.8804309706192988,0.6371838159672386,0.6270455359391164,0.523296961942796,0.7362265250914158,0.9269570861673355,0.8965376185678343,0.8120784399401941,0.9667140593911255,0.697189241643506,0.7400119601856502,0.638426873359631,0.8498894486945894,0.5081565611397106,0.3981117414165898,0.25161299439953705,0.5393719547881921,0.18524122959660988,0.17712353214224247,0.09497917935705753,0.25767587884251675,0.7427811594020317,0.7214754569217117
207,cozy-normal-year,Normal,Normal,3594.7134115046533,0.8176968347802853,0.7962850252596535,0.6954888144242136,0.8943614195267245,0.6358404281988819,0.6283205706002876,0.5265123784581166,0.7339603940954917,0.9036604883616038,0.8926362832388225,0.8072682169655687,0.9665756386827666,0.6677944785508434,0.7351311258520525,0.6348950934316868,0.8437984595615653,0.5427657472945621,0.38905701138247567,0.24554299195026866,0.5312228033906493,0.20108652539219216,0.1756825515904022,0.09598050491567214,0.2562551141604599,0.7333203312138101,0.7217877000739346
208,cozy-normal-year,Normal,Normal,3581.0975298965395,0.8175070992633352,0.7880119290677111,0.687666762797377,0.8870083309336737,0.6472695468357879,0.6327916244601979,0.528816692007258,0.7360786267404419,0.9113200912173869,0.8943127453229764,0.8111489608040953,0.9688201737798374,0.6591405990442374,0.7413590813619708,0.6380671764970817,0.8487539351243846,0.5183743431446781,0.3938538780341794,0.24870501701185718,0.5369826212242804,0.1911240829912164,0.17230644514703172,0.09247474137503421,0.25367999031580307,0.7346039481136957,0.7236133374988047
209,cozy-normal-year,Normal,Normal,2710.2553847546337,0.8127362670671274,0.7862264535938943,0.687076863078536,0.8839535684988086,0.6471868735921557,0.6484584463412393,0.5438268219557869,0.7491436199406795,0.9041688674554721,0.8987330802327286,0.8148735893733887,0.972696303882763,0.6817636273350113,0.7524093720844411,0.6470125329210217,0.8619164388184505,0.49688697796636755,0.4114745180081746,0.26379020151681354,0.5546245143806051,0.18992107791320922,0.1647250117441527,0.08439704935088013,0.24343524936250033,0.7336706601197976,0.7325571846187511
210,cozy-normal-year,Normal,Normal,4855.625976682618,0.8301466094622549,0.782918192764403,0.6827959355741984,0.8806725508678792,0.6434071591977233,0.650290143474078,0.5476579707673748,0.7505352821663396,0.9014088163148808,0.8987489499897865,0.8168643442133133,0.9748481285347677,0.6662931205663795,0.7531601740860078,0.6450734199346951,0.8633871115917828,0.5010088767357807,0.4193510630731741,0.27425115185204363,0.565240647896744,0.19453586607173098,0.16309718461116493,0.08430473563890056,0.24117792305833083,0.7328242318899963,0.7335721268947633
211,cozy-normal-year,Busy,Normal,3838.54967251942,0.8258685982424736,0.7719234826053766,0.6717249944850208,0.8710150355653719,0.6426508017669083,0.6519840415617328,0.5490887278304928,0.7533460581908125,0.8980572066178271,0.9015717167136094,0.8213574140483028,0.9763467749877217,0.6725050636461553,0.755819342982934,0.6476607174321445,0.8644898519230747,0.47908404771718127,0.41921911436441134,0.2757897068969591,0.5632689474909532,0.19487202079371013,0.15845191489007623,0.08009883475201908,0.23711065829089437,0.7297433428018414,0.7334565865704701
212,cozy-normal-year,Normal,Normal,2886.8080855844587,0.8180338708107436,0.7730392861749732,0.6671856549968375,0.8725290319779275,0.6594775773674981,0.6623844581599999,0.5589009636038347,0.7611686624751313,0.8817281407661332,0.9056541040614331,0.8248729289384756,0.9789244551821933,0.6615954663430036,0.759875806714279,0.6560226526315142,0.8691063196066801,0.4769602224228119,0.4216808327442178,0.2761750218178033,0.569815838487911,0.18726615982208655,0.1518813920182403,0.0750806920245996,0.23022964074532995,0.7280554023402162,0.7386508883381064
213,cozy-normal-year,Busy,Busy,815.8939314990448,0.8249999357108004,0.7667667382107958,0.6495546970809368,0.86740665610279,0.6241817308454397,0.6516399492183482,0.5484479947757193,0.7475295936706139,0.8785432689560829,0.9025873757090953,0.8190370432530484,0.9820186373375354,0.6718232366883633,0.7580739059788151,0.6576558690921666,0.8715015310753041,0.4781337913975145,0.41485614614178795,0.27133362277518236,0.5525381695970153,0.18990048627249714,0.15596330687868684,0.08113397225379786,0.23575537957231846,0.7213504612271355,0.7327751456686877
214,cozy-normal-year,Busy,Leave,2368.9139853053816,0.8085902889166215,0.7592250150331749,0.6481808188012329,0.8616488561323463,0.5968664967217117,0.6385158022056171,0.5326174112037951,0.7343148827762179,0.8807688193063181,0.8987196294241666,0.8153683040763313,0.9780113880889746,0.6729121296551025,0.751992677526033,0.6488608573833858,0.8616149568090952,0.49427984136896613,0.40499973687925234,0.2602495821144151,0.5513273360399328,0.19858371299750338,0.1591430470506805,0.07923070506090452,0.24104139654175588,0.7130949920423357,0.7249878738980241
215,cozy-normal-year,Busy,Busy,3190.1448676627947,0.8069240760094029,0.7575633633287758,0.6452065957368673,0.8639101872966455,0.594927528174431,0.6266647357069809,0.5188541615512969,0.7241868078231708,0.8802183798567162,0.8971253817480277,0.8115806888757451,0.9771776631862703,0.6639640850133767,0.7447338369097405,0.6427730233484675,0.857380051935224,0.5004179322519501,0.39333110766720775,0.2401523130929431,0.5341528450161167,0.20140588428427145,0.16452234551403513,0.08461687361506687,0.24592236834915987,0.7111615294180711,0.7184242668730783
216,cozy-normal-year,Busy,Leave,2555.1550882166457,0.8265049811372269,0.7507653207994798,0.6403645058956275,0.8548770834122688,0.6168646520669205,0.6216605084881166,0.5163778588115345,0.7211146875925636,0.8777250176514907,0.8960909479728788,0.8130117392658481,0.9741762149119332,0.6584914518860351,0.7392505844986078,0.6382688169091899,0.8524388116471052,0.468081976414094,0.38551605476548334,0.24462476529919402,0.5278254220218315,0.21090058546014617,0.1648120119895562,0.0827189679422552,0.2456580083493755,0.7142896543130306,0.713976732805536
217,cozy-normal-year,Normal,Normal,1450.7215726145073,0.8243443562674045,0.7595087326569374,0.6521181390033804,0.8662461836183645,0.6084112872729063,0.6237396410679914,0.5193639486969113,0.7252693169952947,0.8696324981368823,0.8954555855040316,0.8123960529273466,0.9719657896149813,0.6632831778080884,0.7354250373867468,0.6321576720224034,0.8418270800049079,0.46049354942807597,0.3757771501559502,0.23370492939454188,0.5186208831287917,0.20830576816513893,0.16443244165854948,0.0846016926395064,0.24995765820794363,0.7103603276436045,0.7142978475792321
218,cozy-normal-year,Normal,Normal,4490.726159060497,0.8192422597895633,0.7674759871672548,0.6570748394859719,0.87445641000945,0.6173414559716688,0.6187095451719672,0.5108404586950132,0.7221244431248555,0.8638801758438244,0.8924888756065612,0.8083677181462765,0.970733351623149,0.6636013437286776,0.7312348514127341,0.6277731988391515,0.8383273437094068,0.4506297003844313,0.375938568211387,0.23332055492228454,0.5206145186537016,0.19492680925642386,0.16576963510209422,0.08483593997564381,0.25068860487608796,0.710827807037037,0.7130946943234905
219,cozy-normal-year,Normal,Normal,3152.0809417716114,0.831071445347036,0.7748431079181547,0.6671726958912764,0.8786926717814711,0.6156422952600726,0.6191471540680696,0.5130208954131376,0.7225254594768334,0.8718333608920108,0.890093177148055,0.8069070512391999,0.9676102579502824,0.6667319113632736,0.7292522131916549,0.6271713062904742,0.836897470033371,0.44784430379575185,0.3680536640379628,0.22513559847834613,0.5158792404012568,0.20460724400628788,0.16500144577955378,0.08476442471690482,0.24891315733614883,0.7133493609909145,0.7129432959487816
220,cozy-normal-year,Normal,Normal,4904.474794173623,0.8411148669809282,0.7755761209349126,0.6699556697938434,0.8780594397849831,0.6240496236365088,0.6276229906130351,0.5212867027033592,0.7307781407507391,0.8593443466107752,0.8919695636681882,0.8083461661045791,0.9704354120733907,0.675842409217392,0.7340967830340618,0.6314025969438445,0.8408884627678537,0.4150612246312483,0.37356293117349454,0.22575829103772702,0.5217338937665157,0.19697309899634408,0.16162926392662846,0.08026710098544847,0.24458641946318474,0.713376161572435,0.7172878434770522
221,cozy-normal-year,Busy,Busy,764.1725395175432,0.8271467555856695,0.7716947927285284,0.6734235057487572,0.8697764669288721,0.611406413359738,0.6197210311629936,0.5110553795127374,0.7237063115537312,0.8744612057735797,0.8940916689354517,0.8133566153064982,0.9746314398291022,0.6820020912033986,0.7295516824095791,0.6280151883952468,0.8329939718127272,0.39638672032802963,0.36694744743094254,0.22051711506260385,0.5133648588515339,0.1961378443693375,0.165840681830756,0.085349369167929,0.24277659207593355,0.7097393498917642,0.7131620744888345
222,cozy-normal-year,Normal,Normal,2304.6574668700705,0.8258024147659023,0.7702725944554842,0.6702227171482804,0.864418580858786,0.6096943227791004,0.6103284319547626,0.5052044117472645,0.7131796112724518,0.8627336594710011,0.8922533726123691,0.8088789862039636,0.9699039722226938,0.689285987823144,0.7259116543760507,0.6255608378895781,0.8320389029762317,0.3997256081261243,0.35381223730211364,0.2159602318815826,0.4962986904972834,0.18235485651743671,0.16417561164935482,0.08677803894262291,0.2414892941355626,0.7096348365406708,0.7083294991516167
223,cozy-normal-year,Busy,Busy,849.9571922707544,0.8153073170131684,0.763171815582091,0.6675698402815652,0.8577052692251316,0.5880319031070208,0.5949198009071066,0.49083332431675636,0.7021040319225028,0.8611732927038434,0.8872781540168795,0.8027670613154518,0.966481210629572,0.6835364481670952,0.7228839003111032,0.6250330156601588,0.8330952535538844,0.37966955873032654,0.3441208045148751,0.19164007940779287,0.48922555392596406,0.19127807609932204,0.1730886964716898,0.09582246438441944,0.2575295811340162,0.6979996269370331,0.6997623507341728
224,cozy-normal-year,Normal,Normal,1793.953610714976,0.8302644238525942,0.7701999515790785,0.6777874162883705,0.8590560404158116,0.5909081977781534,0.5880436855809532,0.488152574156554,0.6956510812791681,0.8633126072900964,0.8809377897551414,0.7995063638792377,0.9556067100377967,0.6955661596653504,0.7181998588302473,0.6199534705002832,0.8319503045453637,0.4004331387858196,0.3389999641981109,0.1912940600593408,0.47386344301741573,0.19720814382123722,0.17693631962136655,0.09961364274888247,0.25915245724554903,0.7054545836267971,0.6963428121429958
225,cozy-normal-year,Normal,Normal,1446.2469122052785,0.8090245770501343,0.7691725310380508,0.676410133541841,0.8587989203789873,0.5941146530999096,0.603508488027325,0.5013652049571969,0.7118085184382993,0.8544705544061103,0.8865595857085194,0.8033472324517635,0.9609371604421705,0.7053668190571922,0.7289709991662223,0.6251752263791981,0.8361225516081288,0.3615563705708009,0.3473220280304582,0.20358354943548956,0.48969927904869454,0.19170098836097502,0.16650459634468337,0.09038207957178702,0.2507720422877953,0.6985069910010651,0.7048304180508619
226,cozy-normal-year,Leave,Leave,291.19764105538684,0.7913550317456838,0.7552873581605535,0.6766144557947432,0.8480311391171447,0.585114690916084,0.5881081898166249,0.46754587215613413,0.7000118044052112,0.8495053486001093,0.883988687643599,0.8018643288854888,0.9608462775587006,0.7078200116824802,0.7293058614046755,0.6239432633095321,0.8419869417441416,0.3483567491868153,0.34442984494567686,0.19770580325895204,0.47359001514549925,0.20626323764204477,0.1735073963377149,0.08847341326140845,0.25616845289177964,0.689567768678808,0.6970019905867767
227,cozy-normal-year,Leave,Leave,3289.3477814895664,0.7697169760624205,0.7465496473452939,0.6618649833606509,0.8395050809676371,0.5662353058502271,0.5758065297513283,0.4616275775937994,0.6858033512019345,0.8687332363037961,0.8841915751014022,0.8024454399068627,0.9630601207866941,0.7094006808868926,0.726359367662264,0.6220240218757355,0.8431689723894474,0.32488853897295056,0.3469511954826749,0.20262451940994158,0.4757816004968291,0.21875916940842893,0.17737032323054092,0.09285794629730455,0.256277666575029,0.6812204607026361,0.6918139819862679
228,cozy-normal-year,Leave,Leave,3621.633068754223,0.7453694385786118,0.7352426715690645,0.6537980792509072,0.8303553806215692,0.5631341586502235,0.5648176731361455,0.4487963389528852,0.6740173047629808,0.8737731117020386,0.8830963695496193,0.7995833832580306,0.961654177946667,0.7169809009778161,0.7210576407088733,0.6148269662062846,0.8410251026893572,0.3160358775041661,0.34102904572705445,0.1923542100243983,0.4659511187965894,0.21991608002210128,0.1818847567716621,0.0963395920674913,0.2621065279427654,0.6771939436268124,0.6848613149426214
229,cozy-normal-year,Normal,Normal,937.7491281552083,0.7518130686048006,0.7397423578156066,0.6547489872482214,0.8374198708030404,0.5621362229951474,0.5730763758121051,0.4563828607577952,0.6857427378009476,0.8677118224692812,0.8862199272588045,0.7964981117255644,0.9649702022287975,0.7384858274360756,0.7250614036629672,0.61831770959342,0.846499614598148,0.35144467502224813,0.34570592970586456,0.20322169883152222,0.4709829099776664,0.21910575679821528,0.17498706141553097,0.09147278584053396,0.2571917545627658,0.6843088435539051,0.6902054745237631
230,cozy-normal-year,Normal,Normal,4904.428928471461,0.7536351766781688,0.737790294457483,0.6495541564483799,0.8361024040594631,0.5672806368860653,0.5836061564034541,0.4663809678971319,0.6987384081477452,0.868453660522433,0.8882595148265124,0.8015547021156305,0.9678786496694164,0.7396500371744636,0.7321671061880216,0.6265142221550546,0.8602521176452594,0.3846090378507227,0.35317276774798295,0.21024293809907033,0.4776500584651614,0.22095650913681977,0.16857368851170887,0.08361211002414556,0.2502398747881821,0.689720572325885,0.6954940676597038
231,cozy-normal-year,Normal,Normal,4009.2497275040073,0.742383154582218,0.7359016624123378,0.6485091929195859,0.8320950305948985,0.5760492093782645,0.5763925781681016,0.46242801745642903,0.6903690991734835,0.861256135028567,0.8861401814298282,0.8008132392327384,0.9659888080710143,0.7340157582911989,0.727126081328493,0.62243108297669,0.8504446513930873,0.3652058992088258,0.3488613768977223,0.20882270775182066,0.47702566456873685,0.22411261563794285,0.16844772605653532,0.08304629205995494,0.2473056535468069,0.6850964058508471,0.6916586319278666
232,cozy-normal-year,Normal,Normal,3019.477067603519,0.7531643395041204,0.7377224987215998,0.6527611577026791,0.8319334932561033,0.5526853350825308,0.5740362146042188,0.46738715848575463,0.6895193753808017,0.8529421656367197,0.8852406558983094,0.8028621816169509,0.9645111859072882,0.7330727841105006,0.7272626604566698,0.6213241631538613,0.8494264405486642,0.3828723952337175,0.35472010181150204,0.2145158305663567,0.48286437282125727,0.2108016251700932,0.1660064088943849,0.08101488044489666,0.24539920774684126,0.682656794425098,0.6921278305834985
233,cozy-normal-year,Special,Normal,1738.8535739605743,0.7660808223492546,0.7402359514012222,0.6528620523967301,0.8335238297558542,0.563181543718877,0.5746005147774139,0.47033173834893893,0.6828362236336981,0.8561019416737784,0.884976336264173,0.8025389521948256,0.9626328347437114,0.7591206015886703,0.7352290150606579,0.629332337617222,0.8550780738358782,0.41252564938090003,0.36887543059065375,0.22899713994143872,0.4983116711335926,0.2137551871169521,0.16246910162356076,0.080930970487881,0.24184970645946782,0.6953719212617318,0.6958538968117293
234,cozy-normal-year,Normal,Normal,4664.982509776345,0.7538721185255417,0.7395001674264063,0.6484035301212179,0.8347429955178635,0.5658302586607411,0.5884839976103032,0.4797275404346663,0.6948412815582297,0.8650805896539331,0.8900192960100675,0.8080649088185186,0.9708202869842921,0.7786623737167567,0.7420202391196928,0.6351283064258924,0.8647351136529667,0.3986721829908982,0.3755615539411967,0.23317255150635474,0.5063741146025088,0.1883392388008648,0.15549487196075507,0.0743553795223495,0.2363749250661911,0.6997766599741628,0.7027204107379494
235,cozy-normal-year,Normal,Normal,4002.8826938642724,0.778960294903004,0.7380207058451757,0.6484298653162927,0.8310057391463677,0.5421447696862745,0.5757509176574486,0.46903567480308134,0.6827314223079652,0.8517561614297348,0.8840638414619363,0.8032962576600662,0.9631363807808554,0.7855242668978109,0.7349875725606669,0.6299878750250901,0.8501658486435848,0.3838312372794973,0.3672473337460597,0.22164044202702832,0.4986839449943849,0.1807948284395701,0.15859754002219234,0.07459405028901629,0.23863261059959104,0.6959261137504937,0.6957296890784351
236,cozy-normal-year,Normal,Normal,3105.610949004543,0.7863199777958809,0.7406443347201342,0.6524252204718742,0.8372943957491892,0.5701972320675948,0.5818979868366718,0.4734646505968313,0.6900438777995267,0.8290986285900507,0.8820008171805733,0.7985606076254054,0.961092778451289,0.7874417891470391,0.7397603559930314,0.633835051797663,0.8515409825083451,0.38931708825067124,0.3800669601128029,0.24181608815428654,0.5110512550010569,0.16238625760806635,0.158849892930901,0.07641949730886749,0.23764569868066826,0.702483569948461,0.6994746736731099
237,cozy-normal-year,Normal,Normal,4879.055991915036,0.7983849390920658,0.7464781321187866,0.6559937609456578,0.8431376437671586,0.5858424099804598,0.5855689485633919,0.4783316498619806,0.694776860158826,0.8117869197987096,0.8803997071271932,0.7985035189131908,0.9585318836711237,0.7706083151756487,0.7396414975837609,0.6354968225686171,0.8507780275952134,0.371105580380779,0.3776809481347192,0.23422278851322784,0.512853418541095,0.1570815062395204,0.15995331231959414,0.07736405251778207,0.2393937716150533,0.700938069137466,0.7007304550239297
238,cozy-normal-year,Normal,Normal,3581.1719402672784,0.7907984861177245,0.7507613719956162,0.658739110753948,0.845074854944513,0.5943898031436153,0.5849965221758103,0.4796671141649962,0.6938290176257959,0.8064566523871218,0.87875820164129,0.7971580564602939,0.9572812689923527,0.7686036715073158,0.7364907743350823,0.6327562963271959,0.8468232599308808,0.36319196630027806,0.36999152682765724,0.2268219465508602,0.5060752705323066,0.1544974754059893,0.16041974097618852,0.0788429767338106,0.23626125747685012,0.6997104649581208,0.6996334355784581
239,cozy-normal-year,Busy,Busy,639.771760331776,0.7917511226896866,0.7468055469954905,0.6535670957817769,0.8416578915593977,0.5875237677412443,0.5931385737054642,0.4843987000731888,0.6964278546160314,0.8253034655879093,0.8836634254658349,0.7999073739008314,0.9641208505042737,0.7670580301375585,0.7365939707265534,0.6276289930142214,0.8455202281847405,0.36137878441085325,0.3707046665590692,0.22500273558399228,0.5168153936397155,0.15710128529358613,0.15933050453600964,0.07695639700259774,0.23964278797935445,0.7012276597148812,0.7021418251628665
